"SSS","SST","pH","spCO2_uatm","OmAr","Year","Site","Scenario"
36.6896066665649,29.5510400136312,7.91813484827677,589.389721018383,3.38495410651853,2073,"Puerto_Rico","SSP2_4.5"
36.7086579004923,29.5399360656738,7.91620810826619,592.791801510421,3.37410334347125,2074,"Puerto_Rico","SSP2_4.5"
36.7173144022624,29.5271633466085,7.91480433940887,594.938029636669,3.36342006075985,2075,"Puerto_Rico","SSP2_4.5"
36.7186012268066,29.5439093907674,7.91339306036631,596.942309702769,3.3549796049497,2076,"Puerto_Rico","SSP2_4.5"
36.7442181905111,29.6128373146057,7.91252970695496,599.455041228211,3.36545017255878,2077,"Puerto_Rico","SSP2_4.5"
36.7592035929362,29.5620223681132,7.91196489334106,600.638767201846,3.35799490540588,2078,"Puerto_Rico","SSP2_4.5"
36.7620582580566,29.6129252115885,7.90964766343435,604.313194826878,3.34895848840141,2079,"Puerto_Rico","SSP2_4.5"
36.765469233195,29.5867646535238,7.9097284078598,605.418296713774,3.35335427473664,2080,"Puerto_Rico","SSP2_4.5"
36.7372639973958,29.589307308197,7.90830338001251,606.780471048353,3.33771532653806,2081,"Puerto_Rico","SSP2_4.5"
36.7351744969686,29.6646596590678,7.90723077456156,608.077302804421,3.3372970223928,2082,"Puerto_Rico","SSP2_4.5"
36.757106145223,29.6368651390076,7.90599040190379,610.456914104431,3.32910951114756,2083,"Puerto_Rico","SSP2_4.5"
36.7917064030965,29.7456177075704,7.90398291746775,613.420676358045,3.32932884661981,2084,"Puerto_Rico","SSP2_4.5"
36.7813704808553,29.7481196721395,7.90394099553426,613.47873922879,3.32875336201804,2085,"Puerto_Rico","SSP2_4.5"
36.761160214742,29.7418786684672,7.90293316046397,615.755255159173,3.32381609101599,2086,"Puerto_Rico","SSP2_4.5"
36.771156946818,29.7782357533773,7.9031370083491,615.92115952302,3.33272612715099,2087,"Puerto_Rico","SSP2_4.5"
36.7664273579915,29.7692453066508,7.90273837248484,616.912964903751,3.33064033835589,2088,"Puerto_Rico","SSP2_4.5"
36.7787157694499,29.7872244517008,7.90135411421458,619.182248805874,3.3244524781198,2089,"Puerto_Rico","SSP2_4.5"
36.7678346633911,29.7704124450684,7.90067191918691,619.923641566087,3.31540915944265,2090,"Puerto_Rico","SSP2_4.5"
36.7601273854574,29.7991561889648,7.90013790130615,620.537909545433,3.31356482296213,2091,"Puerto_Rico","SSP2_4.5"
36.7859446207682,29.8368784586589,7.89972738424937,621.303347618349,3.31725347726348,2092,"Puerto_Rico","SSP2_4.5"
36.783883412679,29.7762579917908,7.9009389479955,620.739891403218,3.32540964536383,2093,"Puerto_Rico","SSP2_4.5"
36.7797107696533,29.8473631540934,7.899800380071,622.535269116831,3.32587457588089,2094,"Puerto_Rico","SSP2_4.5"
36.7748956680298,29.8459080060323,7.89876898129781,623.486320816153,3.3147437785876,2095,"Puerto_Rico","SSP2_4.5"
36.7938934961955,29.8552333513896,7.89892979462941,623.739340146481,3.32066462595336,2096,"Puerto_Rico","SSP2_4.5"
36.8117386500041,29.8080687522888,7.89837829271952,624.883886000271,3.31362569148214,2097,"Puerto_Rico","SSP2_4.5"
36.8149325052897,29.8662021954854,7.89822761217753,624.760699895429,3.31778288189018,2098,"Puerto_Rico","SSP2_4.5"
36.8512134552002,29.8625461260478,7.8966296116511,627.750233597616,3.31068212369427,2099,"Puerto_Rico","SSP2_4.5"
36.8208948771159,29.8577871322632,7.896630803744,626.990635193226,3.3045406780073,2100,"Puerto_Rico","SSP2_4.5"
36.5664218266805,26.4823821385701,8.05451734860738,402.098755584666,3.86983366832832,2015,"Dry_tortugas","SSP5_8.5"
36.5799563725789,26.6100521087646,8.05116987228394,404.793479965668,3.85449869883577,2016,"Dry_tortugas","SSP5_8.5"
36.6303752263387,26.5467176437378,8.04881580670675,407.448464730773,3.83249815822175,2017,"Dry_tortugas","SSP5_8.5"
36.6211264928182,26.5446376800537,8.04829200108846,409.392370860906,3.84063529375013,2018,"Dry_tortugas","SSP5_8.5"
36.6047274271647,26.5760676066081,8.04548112551371,412.758866598916,3.82565682870347,2019,"Dry_tortugas","SSP5_8.5"
36.6186621983846,26.6128549575806,8.04263790448507,416.683233196517,3.81766147816993,2020,"Dry_tortugas","SSP5_8.5"
36.6294914881388,26.6152892112732,8.04101983706156,418.486637669664,3.80672897319109,2021,"Dry_tortugas","SSP5_8.5"
36.6271260579427,26.6399526596069,8.03821965058645,421.959553922744,3.79232012096828,2022,"Dry_tortugas","SSP5_8.5"
36.6470425923665,26.7101586659749,8.03481415907542,425.944377114309,3.77923044538321,2023,"Dry_tortugas","SSP5_8.5"
36.6603835423787,26.6792437235514,8.03166854381561,428.649506074402,3.74523386069401,2024,"Dry_tortugas","SSP5_8.5"
36.6501223246256,26.777379989624,8.02807680765788,432.963267429789,3.73325734394927,2025,"Dry_tortugas","SSP5_8.5"
36.6697854995728,26.8685743014018,8.0274981657664,434.371272180736,3.74878788316441,2026,"Dry_tortugas","SSP5_8.5"
36.67884349823,26.8709853490194,8.02369185288747,440.112397866718,3.73321019960663,2027,"Dry_tortugas","SSP5_8.5"
36.7004922231038,26.7978925704956,8.0215380191803,443.330050469995,3.7150265509999,2028,"Dry_tortugas","SSP5_8.5"
36.6871496836344,26.8611661593119,8.01886479059855,445.852728822803,3.69796937101688,2029,"Dry_tortugas","SSP5_8.5"
36.6949968338013,26.8970759709676,8.01634645462036,449.821005761879,3.69305683414731,2030,"Dry_tortugas","SSP5_8.5"
36.7030623753866,26.8655956586202,8.01354400316874,453.882272300139,3.67497978232517,2031,"Dry_tortugas","SSP5_8.5"
36.7230367660522,26.9157557487488,8.01049268245697,457.506450833795,3.66035770552983,2032,"Dry_tortugas","SSP5_8.5"
36.741138458252,27.050311088562,8.00571016470591,463.459091947889,3.64571007799268,2033,"Dry_tortugas","SSP5_8.5"
36.7730321884155,27.027473449707,8.00261354446411,468.268226697517,3.63030923038797,2034,"Dry_tortugas","SSP5_8.5"
36.7655175526937,27.0169480641683,7.99982249736786,471.681674994581,3.60827883725464,2035,"Dry_tortugas","SSP5_8.5"
36.7882413864136,27.1104787190755,7.9959755341212,477.682947136916,3.60332889924679,2036,"Dry_tortugas","SSP5_8.5"
36.7551863988241,27.0604769388835,7.99261363347371,481.223536110744,3.56599626243277,2037,"Dry_tortugas","SSP5_8.5"
36.7803281148275,27.2176451683044,7.98832146326701,487.301798382273,3.56169911413138,2038,"Dry_tortugas","SSP5_8.5"
36.7767556508382,27.2318528493245,7.98562443256378,492.206411824058,3.55473543942601,2039,"Dry_tortugas","SSP5_8.5"
36.7735716501872,27.212819258372,7.9825161298116,497.780107261781,3.54130938923987,2040,"Dry_tortugas","SSP5_8.5"
36.8180227279663,27.2338083585103,7.97916479905446,501.421064100856,3.51773396295845,2041,"Dry_tortugas","SSP5_8.5"
36.8326342900594,27.2222096125285,7.97576081752777,507.021656332163,3.50107644838775,2042,"Dry_tortugas","SSP5_8.5"
36.818915049235,27.3342847824097,7.97104156017303,512.85651548449,3.47833882831689,2043,"Dry_tortugas","SSP5_8.5"
36.8540360132853,27.3100037574768,7.96653191248576,520.117054136026,3.45403723676524,2044,"Dry_tortugas","SSP5_8.5"
36.8594754536947,27.4184071222941,7.96283288796743,525.391461150098,3.44371914522299,2045,"Dry_tortugas","SSP5_8.5"
36.8752266565959,27.5146179199219,7.95833309491475,531.742165910281,3.42646629141354,2046,"Dry_tortugas","SSP5_8.5"
36.8951606750488,27.5223579406738,7.95449086030324,538.504374768715,3.41120983873641,2047,"Dry_tortugas","SSP5_8.5"
36.9202820460002,27.428518931071,7.95100216070811,545.178826509661,3.38844926905563,2048,"Dry_tortugas","SSP5_8.5"
36.9311145146688,27.5229439735413,7.94626625378927,551.829824232458,3.36769773939644,2049,"Dry_tortugas","SSP5_8.5"
36.9307123819987,27.5866983731588,7.94180750846863,558.794456820909,3.34848016755676,2050,"Dry_tortugas","SSP5_8.5"
36.9184385935465,27.6119057337443,7.93816785017649,564.50341188036,3.32880814014742,2051,"Dry_tortugas","SSP5_8.5"
36.9274749755859,27.5783189137777,7.93307912349701,571.245386941163,3.28707278950237,2052,"Dry_tortugas","SSP5_8.5"
36.9177414576213,27.6532225608826,7.92920621236165,579.408657792685,3.28336793205466,2053,"Dry_tortugas","SSP5_8.5"
36.9185819625854,27.6982072194417,7.92470864454905,586.432507192514,3.26032390730919,2054,"Dry_tortugas","SSP5_8.5"
37.0083694458008,27.8081669807434,7.91936294237773,595.677104832981,3.24851628577087,2055,"Dry_tortugas","SSP5_8.5"
36.9842602411906,27.914986928304,7.91427465279897,603.599770014715,3.22655092421197,2056,"Dry_tortugas","SSP5_8.5"
36.97931543986,27.9006425539653,7.91019789377848,611.674641604004,3.20700700136707,2057,"Dry_tortugas","SSP5_8.5"
37.0201975504557,27.9317584037781,7.9064394235611,618.09357220891,3.19065204925296,2058,"Dry_tortugas","SSP5_8.5"
37.0495421091715,27.9281261761983,7.90073295434316,626.993734465051,3.15369236910569,2059,"Dry_tortugas","SSP5_8.5"
37.0561221440633,27.9180386861165,7.89728534221649,634.297449114494,3.13936758677219,2060,"Dry_tortugas","SSP5_8.5"
37.0722999572754,28.0158923467,7.89173154036204,644.809886795551,3.12249449247785,2061,"Dry_tortugas","SSP5_8.5"
37.0706793467204,27.9876189231873,7.88651184240977,653.407832836633,3.08578129873185,2062,"Dry_tortugas","SSP5_8.5"
37.0836871465047,28.0552643140157,7.88099873065948,664.319449963751,3.06668871198577,2063,"Dry_tortugas","SSP5_8.5"
37.1180467605591,28.1399836540222,7.87529218196869,674.07967385295,3.0418558812066,2064,"Dry_tortugas","SSP5_8.5"
37.1346324284871,28.1497073173523,7.87133077780406,683.489559119887,3.03039619839064,2065,"Dry_tortugas","SSP5_8.5"
37.1474924087524,28.1520547866821,7.86685526371002,692.281345816684,3.0076151114497,2066,"Dry_tortugas","SSP5_8.5"
37.1522566477458,28.2595019340515,7.86113707224528,702.020455354387,2.98231509828919,2067,"Dry_tortugas","SSP5_8.5"
37.1734107335409,28.3134705225627,7.85687609513601,712.206650575976,2.97350224222035,2068,"Dry_tortugas","SSP5_8.5"
37.1978772481283,28.3413092295329,7.84983551502228,725.06973962012,2.93465683447644,2069,"Dry_tortugas","SSP5_8.5"
37.2322292327881,28.4166266123454,7.8445813258489,734.754454745362,2.91213204749867,2070,"Dry_tortugas","SSP5_8.5"
37.2737840016683,28.5290589332581,7.83851293722789,746.800353001721,2.89174666091098,2071,"Dry_tortugas","SSP5_8.5"
37.2476749420166,28.5467273394267,7.83323832352956,758.150361464172,2.86591293628145,2072,"Dry_tortugas","SSP5_8.5"
37.2622292836507,28.5702606836955,7.82836469014486,767.880382464104,2.8412963270701,2073,"Dry_tortugas","SSP5_8.5"
37.3189404805501,28.5940880775452,7.82302502791087,781.359487871099,2.82579383672983,2074,"Dry_tortugas","SSP5_8.5"
37.3308661778768,28.6016039848328,7.81672525405884,793.979542536182,2.79058242979806,2075,"Dry_tortugas","SSP5_8.5"
37.3131786982218,28.7229461669922,7.81141293048859,806.410394591277,2.77707177268668,2076,"Dry_tortugas","SSP5_8.5"
37.3530689875285,28.7905594507853,7.80645076433818,818.510639545509,2.7634105142924,2077,"Dry_tortugas","SSP5_8.5"
37.3528207143148,28.750950495402,7.80088376998901,831.581089134269,2.73258653960444,2078,"Dry_tortugas","SSP5_8.5"
37.3582461675008,28.8587953249613,7.79593920707703,844.303568422136,2.72265228568416,2079,"Dry_tortugas","SSP5_8.5"
37.3735415140788,28.936359723409,7.79048379262288,855.77372711824,2.69928692870216,2080,"Dry_tortugas","SSP5_8.5"
37.3572209676107,28.9665773709615,7.78535576661428,867.272260793503,2.67394734477643,2081,"Dry_tortugas","SSP5_8.5"
37.4138110478719,28.9858142534892,7.77843507130941,883.8982942648,2.64379576985539,2082,"Dry_tortugas","SSP5_8.5"
37.4324178695679,29.0659599304199,7.77392097314199,895.285750318137,2.63104319905349,2083,"Dry_tortugas","SSP5_8.5"
